id,name,设施大类,设施小类,具体类别,城市,区县,街镇,经度,纬度,数据来源,设施等级,服务半径,服务人口,千人指标,描述,geometry
1560,沈巷中学,公共服务,教育设施,中学,上海市,青浦区,朱家角镇,121.0575816,31.07590533,长三角一体化_设施,社区级,1000,50000,2,,0101000020E61000007C36BC6AAF435E402DF11D886E133F40
1561,沈巷小学,公共服务,教育设施,小学,上海市,青浦区,朱家角镇,121.0581904,31.07484597,长三角一体化_设施,社区级,500,15000,0.67,,0101000020E61000003D3C3A64B9435E402C63011B29133F40
1562,上海华东电商科技专修学院朱家角校区,公共服务,教育设施,高等院校,上海市,青浦区,朱家角镇,121.0598016,31.09409162,长三角一体化_设施,,,,,,0101000020E6100000E60F17CAD3435E4048BA6E6316183F40
1563,商榻小学,公共服务,教育设施,小学,上海市,青浦区,金泽镇,120.9199135,31.11953609,长三角一体化_设施,社区级,500,15000,0.67,,0101000020E61000008869DFDCDF3A5E40E13DCDEA991E3F40
1564,上海华夏艺术专修学院青浦校区,公共服务,教育设施,高等院校,上海市,青浦区,金泽镇,120.9644358,31.05281406,长三角一体化_设施,,,,,,0101000020E6100000DD05EF50B93D5E400F78E438850D3F40
1565,上海商业金融专修学院-青浦校区,公共服务,教育设施,高等院校,上海市,青浦区,金泽镇,120.9654516,31.05259048,长三角一体化_设施,,,,,,0101000020E6100000BBF781F5C93D5E4052AED791760D3F40
1566,青浦区淀山湖小学,公共服务,教育设施,小学,上海市,青浦区,金泽镇,120.9857368,31.0544832,长三角一体化_设施,社区级,500,15000,0.67,,0101000020E6100000AD9DCD4F163F5E40722E6A9CF20D3F40
1567,上海市青浦区金泽中学,公共服务,教育设施,中学,上海市,青浦区,金泽镇,120.9213225,31.03592599,长三角一体化_设施,社区级,1000,50000,2,,0101000020E61000006AA4A5F2F63A5E405D20187232093F40
1568,金泽小学,公共服务,教育设施,小学,上海市,青浦区,金泽镇,120.9201032,31.03471596,长三角一体化_设施,社区级,500,15000,0.67,,0101000020E61000007B3C88F8E23A5E4068D92825E3083F40
1576,金家坝中学,公共服务,教育设施,中学,苏州市,吴江区,汾湖经济开发区,120.7794909,31.09216083,长三角一体化_设施,社区级,1000,50000,2,,0101000020E6100000E5C1CC2DE3315E407DD226DA97173F40
1577,金家坝小学,公共服务,教育设施,小学,苏州市,吴江区,汾湖经济开发区,120.778007,31.09119267,长三角一体化_设施,社区级,500,15000,0.67,,0101000020E6100000C843DFDDCA315E40F1481F6758173F40
1578,杨文头村小学,公共服务,教育设施,小学,苏州市,吴江区,汾湖经济开发区,120.7988657,31.06999603,长三角一体化_设施,社区级,500,15000,0.67,,0101000020E61000005BD9999D20335E4028B38342EB113F40
1579,北厍小学,公共服务,教育设施,小学,苏州市,吴江区,汾湖经济开发区,120.7846005,31.05309044,长三角一体化_设施,社区级,500,15000,0.67,,0101000020E610000036FB03E536325E40BE87C755970D3F40
1580,汾湖高新技术产业开发区实验小学,公共服务,教育设施,小学,苏州市,吴江区,汾湖经济开发区,120.8617065,31.03426393,长三角一体化_设施,社区级,500,15000,0.67,,0101000020E61000000A10053326375E404EC85A85C5083F40
1581,北厍中学,公共服务,教育设施,中学,苏州市,吴江区,汾湖经济开发区,120.7851993,31.05554482,长三角一体化_设施,社区级,1000,50000,2,,0101000020E6100000E59590B440325E40BA5C712F380E3F40
1582,莘塔小学,公共服务,教育设施,小学,苏州市,吴江区,汾湖经济开发区,120.8413591,31.05417438,长三角一体化_设施,社区级,500,15000,0.67,,0101000020E61000004AACD6D3D8355E408E61465FDE0D3F40
1583,苏州市吴江区莘塔中学,公共服务,教育设施,中学,苏州市,吴江区,汾湖经济开发区,120.8438448,31.05593171,长三角一体化_设施,社区级,1000,50000,2,,0101000020E610000093B99E8D01365E406542618A510E3F40
1584,江苏省汾湖高新区实验初级中学,公共服务,教育设施,中学,苏州市,吴江区,汾湖经济开发区,120.8609332,31.03577001,长三角一体化_设施,社区级,1000,50000,2,,0101000020E61000009982908719375E40AA202F3928093F40
1585,吴江区芦墟初级中学,公共服务,教育设施,中学,苏州市,吴江区,汾湖经济开发区,120.8389626,31.01387358,长三角一体化_设施,社区级,1000,50000,2,,0101000020E61000004B643090B1355E40E1600C388D033F40
1586,芦墟实验小学,公共服务,教育设施,小学,苏州市,吴江区,汾湖经济开发区,120.8307136,31.01207152,长三角一体化_设施,社区级,500,15000,0.67,,0101000020E6100000EA1560692A355E40EE9C7F1E17033F40
1587,芦墟中心小学,公共服务,教育设施,小学,苏州市,吴江区,汾湖经济开发区,120.8302728,31.01038369,长三角一体化_设施,社区级,500,15000,0.67,,0101000020E610000088B0863023355E4039F66881A8023F40
1588,芦墟高新小学,公共服务,教育设施,小学,苏州市,吴江区,汾湖经济开发区,120.8443767,31.02078305,长三角一体化_设施,社区级,500,15000,0.67,,0101000020E6100000480092440A365E40A60FB80952053F40
1589,中加枫华国际学校,公共服务,教育设施,中学,苏州市,吴江区,汾湖经济开发区,120.8787985,31.05486422,长三角一体化_设施,社区级,1000,50000,2,,0101000020E61000008851103C3E385E40DC9EDE940B0E3F40
1590,黎里中心小学,公共服务,教育设施,小学,苏州市,吴江区,汾湖经济开发区,120.7179128,30.99470745,长三角一体化_设施,社区级,500,15000,0.67,,0101000020E61000004F588748F22D5E406AD6BE25A5FE3E40
6257,安庄村,文化活力,古镇村落,上海市风貌特色村,朱家角镇,上海市,青浦区,121.0113978,31.07551875,国土空间规划图纸绘制,,,,,,0101000020E6100000C38FD6BDBA405E401C7C613255133F40
1591,黎里中学,公共服务,教育设施,中学,苏州市,吴江区,汾湖经济开发区,120.7207059,30.99464777,长三角一体化_设施,社区级,1000,50000,2,,0101000020E610000032A2A30B202E5E4078307B3CA1FE3E40
1592,力学教育,公共服务,教育设施,小学,苏州市,吴江区,汾湖经济开发区,120.7124255,30.99302851,长三角一体化_设施,社区级,500,15000,0.67,,0101000020E610000088D51F61982D5E401372CE1D37FE3E40
1593,汾湖镇黎里友谊小学,公共服务,教育设施,小学,苏州市,吴江区,汾湖经济开发区,120.7009249,30.98783213,长三角一体化_设施,社区级,500,15000,0.67,,0101000020E6100000EF9C1CF4DB2C5E40BC490491E2FC3E40
1594,吴江汾湖经济开发区高级中学,公共服务,教育设施,中学,苏州市,吴江区,汾湖经济开发区,120.8464635,31.01147806,长三角一体化_设施,社区级,1000,50000,2,,0101000020E61000007E703E752C365E405052E439F0023F40
1595,吴江汾湖高级中学,公共服务,教育设施,中学,苏州市,吴江区,汾湖经济开发区,120.8464504,31.01144305,长三角一体化_设施,社区级,1000,50000,2,,0101000020E6100000E96B4C3E2C365E40398485EEED023F40
1596,莘塔小学-博学楼,公共服务,教育设施,小学,苏州市,吴江区,汾湖经济开发区,120.8413089,31.05462603,长三角一体化_设施,社区级,500,15000,0.67,,0101000020E61000005DD54801D8355E403E5CB4F8FB0D3F40
1597,黎里小学,公共服务,教育设施,小学,苏州市,吴江区,汾湖经济开发区,120.7182045,30.9941275,长三角一体化_设施,社区级,500,15000,0.67,,0101000020E6100000C3D50110F72D5E40E38DCC237FFE3E40
1847,下甸庙小学,公共服务,教育设施,小学,嘉兴市,嘉善县,西塘镇,120.8423727,30.94815448,a嘉兴配套_教育_小学,社区级,500,15000,0.67,,0101000020E6100000C4622F6FE9355E40E8278340BAF23E40
1848,嘉善县第三中学,公共服务,教育设施,中学,嘉兴市,嘉善县,西塘镇,120.9024396,30.93820876,a嘉兴配套_教育_中学,社区级,1000,50000,2,,0101000020E610000061270692C1395E404D0505732EF03E40
1849,礼庙小学,公共服务,教育设施,小学,嘉兴市,嘉善县,西塘镇,120.8384791,30.93378109,a嘉兴配套_教育_小学,社区级,500,15000,0.67,,0101000020E61000004A383EA4A9355E40592C0B470CEF3E40
1850,嘉善县西塘小学,公共服务,教育设施,小学,嘉兴市,嘉善县,西塘镇,120.8947742,30.94595452,a嘉兴配套_教育_小学,社区级,500,15000,0.67,,0101000020E61000007F9301FB43395E4044E74E132AF23E40
1851,西塘镇平川小学,公共服务,教育设施,小学,嘉兴市,嘉善县,西塘镇,120.8889373,30.94367443,a嘉兴配套_教育_小学,社区级,500,15000,0.67,,0101000020E610000073EC4559E4385E40E4EBBEA594F13E40
1852,西塘镇大舜小学,公共服务,教育设施,小学,嘉兴市,嘉善县,西塘镇,120.8900913,30.98540909,a嘉兴配套_教育_小学,社区级,500,15000,0.67,,0101000020E610000010FD7F41F7385E402BBB26C543FC3E40
1853,龙英小学,公共服务,教育设施,小学,嘉兴市,嘉善县,西塘镇,120.8706317,30.99081218,a嘉兴配套_教育_小学,社区级,500,15000,0.67,,0101000020E61000001997056EB8375E401694F5DDA5FD3E40
1854,嘉善县丁栅中心学校,公共服务,教育设施,中学,嘉兴市,嘉善县,姚庄镇,120.9390112,30.99113869,a嘉兴配套_教育_中学,社区级,1000,50000,2,,0101000020E6100000F9A46EC2183C5E40AC59E343BBFD3E40
1855,嘉兴市嘉善县姚庄镇中心学校,公共服务,教育设施,小学,嘉兴市,嘉善县,姚庄镇,120.9443359,30.91364338,a嘉兴配套_教育_小学,社区级,500,15000,0.67,,0101000020E610000015BCD7FF6F3C5E40914E5588E4E93E40
1856,姚庄小学,公共服务,教育设施,小学,嘉兴市,嘉善县,姚庄镇,120.9497986,30.91549273,a嘉兴配套_教育_小学,社区级,500,15000,0.67,,0101000020E610000058321180C93C5E40651347BB5DEA3E40
1857,俞汇小学,公共服务,教育设施,小学,嘉兴市,嘉善县,姚庄镇,120.9714637,30.97761398,a嘉兴配套_教育_小学,社区级,500,15000,0.67,,0101000020E6100000143015762C3E5E406036E8E844FA3E40
1858,嘉善县姚庄中心学校(东校区),公共服务,教育设施,中学,嘉兴市,嘉善县,姚庄镇,120.9497238,30.91571076,a嘉兴配套_教育_中学,社区级,1000,50000,2,,0101000020E6100000E64E5546C83C5E4099CB36056CEA3E40
1864,东方绿舟,交通设施,地铁站,地铁站,上海市,青浦区,朱家角镇,121.0154313,31.09992467,长三角示范区POI_沪苏嘉规划分类,,800,,,,0101000020E61000006D3590D3FC405E40AEB6C5A994193F40
1865,朱家角,交通设施,地铁站,地铁站,上海市,青浦区,朱家角镇,121.0455801,31.10328832,长三角示范区POI_沪苏嘉规划分类,,800,,,,0101000020E61000004CB6CBC8EA425E407375741A711A3F40
1898,吴江大道入口(东向) (1),交通设施,对外交通设施,城市快速路出入口,苏州市,吴江区,黎里镇,120.7249227,31.08267411,长三角示范区POI_沪苏嘉规划分类,,,,,,0101000020E610000031282E22652E5E4008AD66212A153F40
1899,吴江大道入口(西向) (2),交通设施,对外交通设施,城市快速路出入口,苏州市,吴江区,黎里镇,120.738814,31.08260378,长三角示范区POI_沪苏嘉规划分类,,,,,,0101000020E6100000ECF483BA482F5E4040A0758525153F40
1900,吴江大道入口(东向) (2),交通设施,对外交通设施,城市快速路出入口,苏州市,吴江区,黎里镇,120.7414495,31.08203251,长三角示范区POI_沪苏嘉规划分类,,,,,,0101000020E6100000AE889AE8732F5E40A7A8231500153F40
1901,吴江大道入口(东向) (3),交通设施,对外交通设施,城市快速路出入口,苏州市,吴江区,黎里镇,120.759925,31.08190182,长三角示范区POI_沪苏嘉规划分类,,,,,,0101000020E61000006B9A779CA2305E4004628684F7143F40
1902,吴江大道入口(西向) (3),交通设施,对外交通设施,城市快速路出入口,苏州市,吴江区,黎里镇,120.7651017,31.08226778,长三角示范区POI_沪苏嘉规划分类,,,,,,0101000020E61000004CE71E6DF7305E40519D50800F153F40
1903,吴江大道入口(西向) (4),交通设施,对外交通设施,城市快速路出入口,苏州市,吴江区,黎里镇,120.7746415,31.08226706,长三角示范区POI_沪苏嘉规划分类,,,,,,0101000020E6100000F627F1B993315E40F23C3C740F153F40
1904,吴江大道入口(东向) (4),交通设施,对外交通设施,城市快速路出入口,苏州市,吴江区,黎里镇,120.7848124,31.08327249,长三角示范区POI_沪苏嘉规划分类,,,,,,0101000020E6100000B3DFC95D3A325E40DC348D5851153F40
1905,吴江大道入口(西北向),交通设施,对外交通设施,城市快速路出入口,苏州市,吴江区,黎里镇,120.8074077,31.0803448,长三角示范区POI_沪苏嘉规划分类,,,,,,0101000020E610000078825891AC335E405767107A91143F40
1906,吴江大道入口(东向) (5),交通设施,对外交通设施,城市快速路出入口,苏州市,吴江区,黎里镇,120.8227192,31.07710388,长三角示范区POI_沪苏嘉规划分类,,,,,,0101000020E6100000A5726E6EA7345E40A5FE7214BD133F40
1907,吴江大道入口(东向) (6),交通设施,对外交通设施,城市快速路出入口,苏州市,吴江区,黎里镇,120.831478,31.0764137,长三角示范区POI_沪苏嘉规划分类,,,,,,0101000020E6100000FC5580EF36355E40637726D98F133F40
7830,金奥产业园,生产配套,产业,产业园区,苏州市,吴江区,黎里镇,120.7899908,31.11838017,a产业园POI_苏州,,,,,,0101000020E6100000058992358F325E4019A5AE294E1E3F40
1908,吴江大道入口(西向) (5),交通设施,对外交通设施,城市快速路出入口,苏州市,吴江区,黎里镇,120.8364344,31.07576419,长三角示范区POI_沪苏嘉规划分类,,,,,,0101000020E6100000F64F262488355E4008422E4865133F40
1909,吴江大道出口(东向),交通设施,对外交通设施,城市快速路出入口,苏州市,吴江区,黎里镇,120.7596448,31.08191666,长三角示范区POI_沪苏嘉规划分类,,,,,,0101000020E6100000E42439059E305E4093B27F7DF8143F40
1910,吴江大道出口(东向) (1),交通设施,对外交通设施,城市快速路出入口,苏州市,吴江区,黎里镇,120.8193851,31.07714859,长三角示范区POI_沪苏嘉规划分类,,,,,,0101000020E61000001AD533CE70345E4086FB8E02C0133F40
1911,吴江大道出口(东向) (2),交通设施,对外交通设施,城市快速路出入口,苏州市,吴江区,黎里镇,120.8363913,31.07557023,长三角示范区POI_沪苏嘉规划分类,,,,,,0101000020E61000002B0A606F87355E40B566129258133F40
1912,苏州出口(吴江大道西向),交通设施,对外交通设施,城市快速路出入口,苏州市,吴江区,黎里镇,120.7249557,31.08298791,长三角示范区POI_沪苏嘉规划分类,,,,,,0101000020E610000020A397AC652E5E40D46917B23E153F40
1913,北厍出口(吴江大道西向),交通设施,对外交通设施,城市快速路出入口,苏州市,吴江区,黎里镇,120.7846361,31.08358708,长三角示范区POI_沪苏嘉规划分类,,,,,,0101000020E6100000B430557A37325E40D8F77EF665153F40
1914,金家坝出口(吴江大道东向),交通设施,对外交通设施,城市快速路出入口,苏州市,吴江区,黎里镇,120.7746916,31.08191431,长三角示范区POI_沪苏嘉规划分类,,,,,,0101000020E6100000199F138C94315E403F861256F8143F40
1915,莘七线出口(吴江大道西向),交通设施,对外交通设施,城市快速路出入口,苏州市,吴江区,黎里镇,120.8249059,31.07737284,长三角示范区POI_沪苏嘉规划分类,,,,,,0101000020E6100000C3B11D42CB345E400D66D9B4CE133F40
1916,金杭路出口(吴江大道西向),交通设施,对外交通设施,城市快速路出入口,苏州市,吴江区,黎里镇,120.738931,31.08256177,长三角示范区POI_沪苏嘉规划分类,,,,,,0101000020E61000000AC03FA54A2F5E40C50CA6C422153F40
1917,金杭路出口(吴江大道东向),交通设施,对外交通设施,城市快速路出入口,苏州市,吴江区,黎里镇,120.7400028,31.08210976,长三角示范区POI_沪苏嘉规划分类,,,,,,0101000020E6100000B33CB4345C2F5E40E6E12D2505153F40
1918,金杭路出口(吴江大道西向) (1),交通设施,对外交通设施,城市快速路出入口,苏州市,吴江区,黎里镇,120.7651608,31.08225983,长三角示范区POI_沪苏嘉规划分类,,,,,,0101000020E6100000990B0165F8305E40E19FEFFA0E153F40
1919,莘七线出口(吴江大道东南向),交通设施,对外交通设施,城市快速路出入口,苏州市,吴江区,黎里镇,120.8071722,31.08003956,长三角示范区POI_沪苏嘉规划分类,,,,,,0101000020E6100000634F96B5A8335E401396FC787D143F40
1963,东方绿舟-旅游专线下客站,交通设施,交通枢纽,长途汽车站,上海市,青浦区,朱家角镇,121.015553,31.10169074,长三角一体化_设施,,,,,,0101000020E6100000B39602D2FE405E40259B8267081A3F40
